7,16,6,0,0.189435442
7,16,6,1,0.187611845
7,16,6,2,0.182791546
7,16,6,3,0.183334214
7,16,6,4,0.183668933
7,16,6,5,0.186397344
7,16,6,6,0.185612429
7,16,6,7,0.176584685
7,16,6,8,0.169277414
7,16,6,9,0.159471994
7,16,6,10,0.149819923
7,16,6,11,0.15217092
7,16,6,12,0.16781267
7,16,6,13,0.17238853
7,16,6,14,0.16711296
7,16,6,15,0.16511879
7,16,6,16,0.163861526
7,16,6,17,0.168932822
7,16,6,18,0.174829046
7,16,6,19,0.17459713
7,16,6,20,0.178203811
7,16,6,21,0.184378469
7,16,6,22,0.187650139
7,16,6,23,0.192008309
7,16,6,24,0.19102404
7,16,6,25,0.192527659
7,16,6,26,0.186605894
7,16,6,27,0.174124382
7,16,6,28,0.166253011
7,16,6,29,0.168292944
7,16,6,30,0.168963725
7,16,6,31,0.154787923
7,16,6,32,0.120366221
7,16,6,33,0.099220301
7,16,6,34,0.090071798
7,16,6,35,0.088305154
7,16,6,36,0.091111901
7,16,6,37,0.095191277
7,16,6,38,0.099499176
7,16,6,39,0.10454784
7,16,6,40,0.110218085
7,16,6,41,0.115626725
7,16,6,42,0.123867355
7,16,6,43,0.129697512
7,16,6,44,0.139776427
7,16,6,45,0.151183824
7,16,6,46,0.16064435
7,16,6,47,0.174365491
7,16,6,48,0.190343544
7,16,6,49,0.209178811
7,16,6,50,0.22854061
7,16,6,51,0.235636402
7,16,6,52,0.252558845
7,16,6,53,0.300474221
7,16,6,54,0.410960189
7,16,6,55,0.624715685
7,16,6,56,0.687989818
7,16,6,57,0.711923266
7,16,6,58,0.717959246
7,16,6,59,0.716109922
7,16,7,0,0.736808928
7,16,7,1,0.751323787
7,16,7,2,0.721914667
7,16,7,3,0.705765523
7,16,7,4,0.831229891
7,16,7,5,0.87258853
7,16,7,6,0.895317878
7,16,7,7,0.906410069
7,16,7,8,0.929371349
7,16,7,9,0.94954308
7,16,7,10,0.980357846
7,16,7,11,1.000581288
7,16,7,12,1.013762227
7,16,7,13,1.023597686
7,16,7,14,1.048231416
7,16,7,15,1.088980512
7,16,7,16,1.141522075
7,16,7,17,1.172771472
7,16,7,18,1.191206587
7,16,7,19,1.234327896
7,16,7,20,1.28197249
7,16,7,21,1.317363053
7,16,7,22,1.361447707
7,16,7,23,1.396541371
7,16,7,24,1.412633558
7,16,7,25,1.384211477
7,16,7,26,1.197612168
7,16,7,27,0.978868032
7,16,7,28,0.954639701
7,16,7,29,0.925600238
7,16,7,30,1.330010722
7,16,7,31,1.576904592
7,16,7,32,1.626645139
7,16,7,33,1.570896802
7,16,7,34,1.400454595
7,16,7,35,1.10219569
7,16,7,36,0.809025624
7,16,7,37,0.827801918
7,16,7,38,1.122755933
7,16,7,39,0.860459664
7,16,7,40,0.8086728
7,16,7,41,0.915994114
7,16,7,42,0.8255514
7,16,7,43,0.92803345
7,16,7,44,0.73693945
7,16,7,45,0.648961426
7,16,7,46,0.760226688
7,16,7,47,1.126188346
7,16,7,48,1.396978944
7,16,7,49,1.578733392
7,16,7,50,1.695079766
7,16,7,51,1.775135184
7,16,7,52,1.657210214
7,16,7,53,1.155545986
7,16,7,54,0.886544923
7,16,7,55,1.152493373
7,16,7,56,1.75206287
7,16,7,57,1.869778219
7,16,7,58,1.879822723
7,16,7,59,1.87856017
7,16,8,0,1.877645597
7,16,8,1,1.887108053
7,16,8,2,1.922367293
7,16,8,3,1.956318317
7,16,8,4,1.969491758
7,16,8,5,1.975682534
7,16,8,6,1.993943774
7,16,8,7,2.017811443
7,16,8,8,2.030063621
7,16,8,9,2.047004429
7,16,8,10,2.061406987
7,16,8,11,2.09484469
7,16,8,12,2.132456539
7,16,8,13,2.152107629
7,16,8,14,2.136825782
7,16,8,15,2.131768651
7,16,8,16,2.130332453
7,16,8,17,2.149048445
7,16,8,18,2.198897722
7,16,8,19,2.253338074
7,16,8,20,2.305831214
7,16,8,21,2.37171733
7,16,8,22,2.380708786
7,16,8,23,2.155624094
7,16,8,24,1.76685503
7,16,8,25,1.478622754
7,16,8,26,1.546613587
7,16,8,27,1.892987515
7,16,8,28,1.850425421
7,16,8,29,2.211916426
7,16,8,30,2.330870578
7,16,8,31,2.00598265
7,16,8,32,1.974673411
7,16,8,33,1.686262882
7,16,8,34,1.802218267
7,16,8,35,2.121072581
7,16,8,36,1.666067918
7,16,8,37,1.573658736
7,16,8,38,2.119568357
7,16,8,39,2.822239296
7,16,8,40,2.872317331
7,16,8,41,2.932246502
7,16,8,42,3.006066062
7,16,8,43,2.999820408
7,16,8,44,3.059140555
7,16,8,45,2.970547397
7,16,8,46,2.540165861
7,16,8,47,2.823889032
7,16,8,48,2.246196293
7,16,8,49,1.941885552
7,16,8,50,1.454676106
7,16,8,51,1.270463885
7,16,8,52,1.201196088
7,16,8,53,1.195462368
7,16,8,54,1.191135907
7,16,8,55,1.218886584
7,16,8,56,1.268759381
7,16,8,57,1.440349882
7,16,8,58,1.30548745
7,16,8,59,1.186712477
7,16,9,0,1.139921347
7,16,9,1,1.032918898
7,16,9,2,1.108316477
7,16,9,3,0.996272122
7,16,9,4,1.149800736
7,16,9,5,1.370446771
7,16,9,6,2.12617283
7,16,9,7,2.942056829
7,16,9,8,3.235486786
7,16,9,9,2.978787542
7,16,9,10,3.3276144
7,16,9,11,3.310886208
7,16,9,12,3.291524069
7,16,9,13,3.260396318
7,16,9,14,3.262816267
7,16,9,15,3.257018438
7,16,9,16,3.254267803
7,16,9,17,3.258553795
7,16,9,18,3.270083501
7,16,9,19,3.2744502
7,16,9,20,3.276724872
7,16,9,21,3.283270085
7,16,9,22,3.288743453
7,16,9,23,3.288864518
7,16,9,24,3.30137244
7,16,9,25,3.325311365
7,16,9,26,3.344145422
7,16,9,27,3.354550013
7,16,9,28,3.346575979
7,16,9,29,3.37255344
7,16,9,30,3.391253746
7,16,9,31,3.39453108
7,16,9,32,3.337735574
7,16,9,33,3.276663072
7,16,9,34,3.050366102
7,16,9,35,3.314320584
7,16,9,36,3.395296454
7,16,9,37,3.483864706
7,16,9,38,3.602419454
7,16,9,39,3.581560464
7,16,9,40,3.589386907
7,16,9,41,3.597603763
7,16,9,42,3.71142215
7,16,9,43,3.530703917
7,16,9,44,3.104415816
7,16,9,45,2.851248725
7,16,9,46,3.039863741
7,16,9,47,3.103951843
7,16,9,48,3.131871437
7,16,9,49,3.034337333
7,16,9,50,2.92302445
7,16,9,51,2.28271439
7,16,9,52,2.172651379
7,16,9,53,3.514670304
7,16,9,54,4.211594381
7,16,9,55,3.873018994
7,16,9,56,3.310960925
7,16,9,57,2.662683984
7,16,9,58,3.990565776
7,16,9,59,3.355807493
7,16,10,0,2.990593277
7,16,10,1,1.649194334
7,16,10,2,1.973496413
7,16,10,3,3.946239677
7,16,10,4,4.179768365
7,16,10,5,4.236047549
7,16,10,6,4.29617135
7,16,10,7,4.356578338
7,16,10,8,3.840675504
7,16,10,9,1.947207413
7,16,10,10,1.588787808
7,16,10,11,1.15900584
7,16,10,12,1.098449309
7,16,10,13,1.058695733
7,16,10,14,1.06455455
7,16,10,15,1.404886675
7,16,10,16,1.69847713
7,16,10,17,2.553639086
7,16,10,18,3.679728038
7,16,10,19,4.607806282
7,16,10,20,4.60286676
7,16,10,21,2.729593978
7,16,10,22,1.20014892
7,16,10,23,1.122983189
7,16,10,24,1.136350224
7,16,10,25,1.177036824
7,16,10,26,1.224374712
7,16,10,27,2.103428434
7,16,10,28,3.540469733
7,16,10,29,4.646094264
7,16,10,30,4.187846856
7,16,10,31,4.760452723
7,16,10,32,1.802702074
7,16,10,33,1.218135398
7,16,10,34,1.061963842
7,16,10,35,0.942570965
7,16,10,36,0.892113936
7,16,10,37,0.887184677
7,16,10,38,0.876762907
7,16,10,39,0.883290365
7,16,10,40,0.896053099
7,16,10,41,0.94175976
7,16,10,42,1.013327539
7,16,10,43,1.05020665
7,16,10,44,1.066293648
7,16,10,45,1.081142074
7,16,10,46,1.087900594
7,16,10,47,1.066519637
7,16,10,48,0.994405272
7,16,10,49,1.018483598
7,16,10,50,0.943353115
7,16,10,51,0.96334872
7,16,10,52,1.067352115
7,16,10,53,1.083938371
7,16,10,54,1.088863018
7,16,10,55,1.104889253
7,16,10,56,1.157033261
7,16,10,57,1.229852808
7,16,10,58,1.27846513
7,16,10,59,1.344317462
7,16,11,0,1.385746488
7,16,11,1,1.423635062
7,16,11,2,1.492121808
7,16,11,3,1.553354352
7,16,11,4,1.569048518
7,16,11,5,1.550437219
7,16,11,6,1.580054635
7,16,11,7,2.400620453
7,16,11,8,2.169839174
7,16,11,9,1.43254223
7,16,11,10,1.484965498
7,16,11,11,1.513740749
7,16,11,12,1.550368387
7,16,11,13,1.620638386
7,16,11,14,1.681038912
7,16,11,15,1.711786512
7,16,11,16,1.698511142
7,16,11,17,1.705628827
7,16,11,18,1.765178774
7,16,11,19,2.169848626
7,16,11,20,3.803791901
7,16,11,21,4.523081726
7,16,11,22,4.084393166
7,16,11,23,2.773392686
7,16,11,24,1.45189607
7,16,11,25,2.069634221
7,16,11,26,1.424659867
7,16,11,27,1.575243787
7,16,11,28,1.40680068
7,16,11,29,1.454350262
7,16,11,30,1.960491082
7,16,11,31,1.40823757
7,16,11,32,1.439081909
7,16,11,33,1.515018869
7,16,11,34,1.569928152
7,16,11,35,1.616409466
7,16,11,36,1.663423128
7,16,11,37,1.707826709
7,16,11,38,1.758416678
7,16,11,39,1.880549582
7,16,11,40,2.102107771
7,16,11,41,2.832467938
7,16,11,42,1.742612285
7,16,11,43,1.610786669
7,16,11,44,1.564308466
7,16,11,45,1.614778642
7,16,11,46,1.464275198
7,16,11,47,1.484894702
7,16,11,48,1.49866979
7,16,11,49,1.79865349
7,16,11,50,4.224975826
7,16,11,51,4.782507158
7,16,11,52,4.761898142
7,16,11,53,4.777678786
7,16,11,54,4.778263133
7,16,11,55,4.779554976
7,16,11,56,4.781474054
7,16,11,57,4.780849579
7,16,11,58,4.771994875
7,16,11,59,4.782783878
7,16,12,0,4.781206555
7,16,12,1,4.77556692
7,16,12,2,4.778703125
7,16,12,3,4.777969805
7,16,12,4,4.778816582
7,16,12,5,4.776167875
7,16,12,6,4.775467301
7,16,12,7,4.769045923
7,16,12,8,4.762793347
7,16,12,9,4.764805128
7,16,12,10,4.719108787
7,16,12,11,4.765223904
7,16,12,12,4.43928373
7,16,12,13,4.39216595
7,16,12,14,2.989811304
7,16,12,15,3.817151438
7,16,12,16,4.414166424
7,16,12,17,4.759733702
7,16,12,18,4.758336245
7,16,12,19,4.762880054
7,16,12,20,4.76109011
7,16,12,21,4.764913512
7,16,12,22,4.731459898
7,16,12,23,3.551834093
7,16,12,24,2.954713488
7,16,12,25,3.876813341
7,16,12,26,3.02177868
7,16,12,27,4.626790003
7,16,12,28,4.716334171
7,16,12,29,4.626410894
7,16,12,30,4.478234006
7,16,12,31,4.241405846
7,16,12,32,4.253969573
7,16,12,33,4.090707082
7,16,12,34,4.475701522
7,16,12,35,4.449772027
7,16,12,36,4.568172038
7,16,12,37,4.536995405
7,16,12,38,4.616005152
7,16,12,39,4.706023896
7,16,12,40,4.189177901
7,16,12,41,3.481828478
7,16,12,42,4.577484259
7,16,12,43,4.065189451
7,16,12,44,4.74217511
7,16,12,45,4.698572645
7,16,12,46,4.628983963
7,16,12,47,4.63053085
7,16,12,48,4.528353778
7,16,12,49,4.378932552
7,16,12,50,3.908525438
7,16,12,51,4.034576866
7,16,12,52,4.153036373
7,16,12,53,4.310782373
7,16,12,54,4.745388797
7,16,12,55,4.042038264
7,16,12,56,4.514037466
7,16,12,57,4.745725018
7,16,12,58,4.743534744
7,16,12,59,4.754542363
7,16,13,0,4.73748049
7,16,13,1,4.755643723
7,16,13,2,4.673121888
7,16,13,3,4.56496896
7,16,13,4,4.57962011
7,16,13,5,4.445518781
7,16,13,6,4.598670706
7,16,13,7,4.716658858
7,16,13,8,4.740727843
7,16,13,9,4.721706763
7,16,13,10,4.744779542
7,16,13,11,4.53534336
7,16,13,12,4.722238997
7,16,13,13,2.126380147
7,16,13,14,2.321881661
7,16,13,15,4.537876771
7,16,13,16,4.087543205
7,16,13,17,2.973545011
7,16,13,18,4.211283989
7,16,13,19,4.724810683
7,16,13,20,4.741522963
7,16,13,21,4.739834486
7,16,13,22,4.741277602
7,16,13,23,4.73822303
7,16,13,24,4.73564627
7,16,13,25,4.72856675
7,16,13,26,4.724634504
7,16,13,27,4.738807378
7,16,13,28,4.752392678
7,16,13,29,4.739846477
7,16,13,30,4.748717323
7,16,13,31,4.744688683
7,16,13,32,4.745778053
7,16,13,33,4.74347064
7,16,13,34,4.739852011
7,16,13,35,4.747556928
7,16,13,36,4.753505107
7,16,13,37,4.743260789
7,16,13,38,4.413928445
7,16,13,39,3.570194722
7,16,13,40,4.473819336
7,16,13,41,4.628120122
7,16,13,42,4.722216398
7,16,13,43,4.210829242
7,16,13,44,4.154714242
7,16,13,45,2.924251949
7,16,13,46,1.444057286
7,16,13,47,1.584392165
7,16,13,48,1.129961246
7,16,13,49,2.188577299
7,16,13,50,4.359367253
7,16,13,51,4.021556544
7,16,13,52,2.088378806
7,16,13,53,2.742133723
7,16,13,54,4.719339389
7,16,13,55,4.738009954
7,16,13,56,4.198161739
7,16,13,57,1.360815739
7,16,13,58,0.961677658
7,16,13,59,0.962448331
7,16,14,0,2.264181038
7,16,14,1,4.608753139
7,16,14,2,3.256104331
7,16,14,3,3.469118088
7,16,14,4,3.831362822
7,16,14,5,4.738263154
7,16,14,6,4.615123786
7,16,14,7,4.745341752
7,16,14,8,3.991220227
7,16,14,9,4.029554328
7,16,14,10,4.677259834
7,16,14,11,4.742004461
7,16,14,12,4.742957314
7,16,14,13,4.746658037
7,16,14,14,4.71969037
7,16,14,15,1.207960258
7,16,14,16,0.976046026
7,16,14,17,0.966862022
7,16,14,18,1.004350382
7,16,14,19,1.034401445
7,16,14,20,1.068331949
7,16,14,21,1.510037376
7,16,14,22,1.226756962
7,16,14,23,1.10689331
7,16,14,24,1.09576117
7,16,14,25,1.716416102
7,16,14,26,2.930441342
7,16,14,27,4.166556643
7,16,14,28,4.727532725
7,16,14,29,4.649955946
7,16,14,30,2.516112787
7,16,14,31,2.276832624
7,16,14,32,3.62381713
7,16,14,33,4.142926728
7,16,14,34,4.656095064
7,16,14,35,4.616390261
7,16,14,36,4.567221034
7,16,14,37,4.519786867
7,16,14,38,4.482154723
7,16,14,39,4.471067779
7,16,14,40,3.697865448
7,16,14,41,3.444541315
7,16,14,42,3.942035779
7,16,14,43,4.530355411
7,16,14,44,4.515295176
7,16,14,45,4.275531902
7,16,14,46,3.385279738
7,16,14,47,1.436736902
7,16,14,48,1.594950336
7,16,14,49,2.066878282
7,16,14,50,3.282664522
7,16,14,51,4.079461944
7,16,14,52,4.352832418
7,16,14,53,4.321631798
7,16,14,54,4.221505248
7,16,14,55,4.192350538
7,16,14,56,4.19775911
7,16,14,57,4.198488274
7,16,14,58,4.10760707
7,16,14,59,4.214975947
7,16,15,0,4.01074079
7,16,15,1,3.619689792
7,16,15,2,3.838144402
7,16,15,3,3.273399571
7,16,15,4,3.617433802
7,16,15,5,3.464486885
7,16,15,6,3.560679571
7,16,15,7,4.104023496
7,16,15,8,4.142099323
7,16,15,9,2.986316971
7,16,15,10,2.315602565
7,16,15,11,2.434574477
7,16,15,12,3.476922163
7,16,15,13,4.27392552
7,16,15,14,2.347609608
7,16,15,15,1.040985979
7,16,15,16,1.56364237
7,16,15,17,3.720550118
7,16,15,18,4.2747972
7,16,15,19,4.209104328
7,16,15,20,4.137512165
7,16,15,21,4.023330346
7,16,15,22,3.948314645
7,16,15,23,2.742811699
7,16,15,24,3.085332245
7,16,15,25,3.669414077
7,16,15,26,3.99057961
7,16,15,27,3.945591221
7,16,15,28,3.897751656
7,16,15,29,3.916118741
7,16,15,30,3.916913861
7,16,15,31,3.914177986
7,16,15,32,3.898607194
7,16,15,33,3.827533886
7,16,15,34,3.748992494
7,16,15,35,3.728969213
7,16,15,36,3.254586269
7,16,15,37,2.453718466
7,16,15,38,2.448973574
7,16,15,39,2.921345659
7,16,15,40,1.198842091
7,16,15,41,1.798412741
7,16,15,42,3.074494814
7,16,15,43,3.469973395
7,16,15,44,3.638283101
7,16,15,45,2.740942195
7,16,15,46,2.096104474
7,16,15,47,2.341397846
7,16,15,48,2.486173565
7,16,15,49,3.547695226
7,16,15,50,3.562668062
7,16,15,51,3.426856354
7,16,15,52,0.745102574
7,16,15,53,0.658385376
7,16,15,54,0.55907989
7,16,15,55,0.552562982
7,16,15,56,0.543155928
7,16,15,57,0.603802277
7,16,15,58,1.610976802
7,16,15,59,2.020634256
7,16,16,0,2.584440302
7,16,16,1,2.347540656
7,16,16,2,3.172093488
7,16,16,3,3.417671424
7,16,16,4,3.438074971
7,16,16,5,3.43372764
7,16,16,6,3.41605559
7,16,16,7,2.928091493
7,16,16,8,2.404293499
7,16,16,9,3.079480685
7,16,16,10,3.203858626
7,16,16,11,3.212301701
7,16,16,12,3.093718594
7,16,16,13,2.815137638
7,16,16,14,3.020357933
7,16,16,15,2.99811371
7,16,16,16,2.970356918
7,16,16,17,2.936183822
7,16,16,18,2.927943446
7,16,16,19,2.381989094
7,16,16,20,1.844396179
7,16,16,21,1.211079283
7,16,16,22,1.687093632
7,16,16,23,2.803027051
7,16,16,24,2.994761203
7,16,16,25,3.019800797
7,16,16,26,3.053027496
7,16,16,27,3.072574579
7,16,16,28,3.103732075
7,16,16,29,3.099848717
7,16,16,30,3.03480707
7,16,16,31,2.944813459
7,16,16,32,2.28078263
7,16,16,33,1.237014422
7,16,16,34,1.125156854
7,16,16,35,1.141449206
7,16,16,36,2.190218736
7,16,16,37,1.418320579
7,16,16,38,0.431992243
7,16,16,39,0.440635891
7,16,16,40,1.175606736
7,16,16,41,2.576181014
7,16,16,42,2.62702788
7,16,16,43,2.660645683
7,16,16,44,2.689944979
7,16,16,45,2.708169552
7,16,16,46,2.710343222
7,16,16,47,2.684918981
7,16,16,48,2.66286109
7,16,16,49,2.633828371
7,16,16,50,2.57795735
7,16,16,51,2.554537517
7,16,16,52,2.519643322
7,16,16,53,2.514234523
7,16,16,54,2.487901478
7,16,16,55,2.474674306
7,16,16,56,2.428194374
7,16,16,57,1.886995061
7,16,16,58,0.993431318
7,16,16,59,1.617991061
7,16,17,0,2.224270536
7,16,17,1,2.221070453
7,16,17,2,2.213523269
7,16,17,3,2.176825762
7,16,17,4,2.173486392
7,16,17,5,2.20783429
7,16,17,6,2.217791045
7,16,17,7,2.200644998
7,16,17,8,2.162016418
7,16,17,9,2.105011757
7,16,17,10,2.070236323
7,16,17,11,2.042636573
7,16,17,12,2.018131286
7,16,17,13,1.978874083
7,16,17,14,1.961039458
7,16,17,15,1.955416426
7,16,17,16,1.98768036
7,16,17,17,2.009223317
7,16,17,18,2.037479131
7,16,17,19,2.076219096
7,16,17,20,2.09175553
7,16,17,21,2.076898685
7,16,17,22,2.065323091
7,16,17,23,2.059065672
7,16,17,24,2.061722683
7,16,17,25,2.049814099
7,16,17,26,2.019186758
7,16,17,27,1.975568846
7,16,17,28,1.926291235
7,16,17,29,1.864966454
7,16,17,30,1.795783056
7,16,17,31,0.760413768
7,16,17,32,0.75099541
7,16,17,33,0.44849352
7,16,17,34,0.348005875
7,16,17,35,0.317485766
7,16,17,36,0.290656752
7,16,17,37,0.258696206
7,16,17,38,0.270435874
7,16,17,39,0.277593192
7,16,17,40,0.554961374
7,16,17,41,1.168257643
7,16,17,42,1.2170526
7,16,17,43,1.196781302
7,16,17,44,1.195505146
7,16,17,45,1.174455221
7,16,17,46,1.168578298
7,16,17,47,1.167337766
7,16,17,48,1.144538712
7,16,17,49,1.229870678
7,16,17,50,1.197731506
7,16,17,51,1.117190554
7,16,17,52,0.475686461
7,16,17,53,0.321444302
7,16,17,54,0.306939389
7,16,17,55,0.435539846
7,16,17,56,0.997461917
7,16,17,57,1.085265374
7,16,17,58,1.089720514
7,16,17,59,1.089778512
7,16,18,0,1.076096016
7,16,18,1,1.057856102
7,16,18,2,1.04271504
7,16,18,3,1.015409078
7,16,18,4,0.7535238
7,16,18,5,0.351149837
7,16,18,6,0.352444181
7,16,18,7,0.390976027
7,16,18,8,0.31539241
7,16,18,9,0.30235981
7,16,18,10,0.286242283
7,16,18,11,0.285665227
7,16,18,12,0.259308398
7,16,18,13,0.251252765
7,16,18,14,0.241009066
7,16,18,15,0.233769854
7,16,18,16,0.313274088
7,16,18,17,0.613535059
7,16,18,18,0.648653285
7,16,18,19,0.646043256
7,16,18,20,0.642719458
7,16,18,21,0.49324416
7,16,18,22,0.30067525
7,16,18,23,0.511984882
7,16,18,24,0.477260155
7,16,18,25,0.567629621
7,16,18,26,0.600084029
7,16,18,27,0.604745443
7,16,18,28,0.603902069
7,16,18,29,0.594662664
7,16,18,30,0.591122386
7,16,18,31,0.587920747
7,16,18,32,0.570494232
7,16,18,33,0.549864869
7,16,18,34,0.529262021
7,16,18,35,0.510212232
7,16,18,36,0.490325587
7,16,18,37,0.467015894
7,16,18,38,0.441939374
7,16,18,39,0.413820941
7,16,18,40,0.391482547
7,16,18,41,0.371556293
7,16,18,42,0.348902808
7,16,18,43,0.336971021
7,16,18,44,0.324267576
7,16,18,45,0.304991251
7,16,18,46,0.288962424
7,16,18,47,0.275298835
7,16,18,48,0.258932429
7,16,18,49,0.241317384
7,16,18,50,0.229283381
7,16,18,51,0.208600114
7,16,18,52,0.20452224
7,16,18,53,0.18864936
7,16,18,54,0.177714902
7,16,18,55,0.174615581
7,16,18,56,0.172829861
7,16,18,57,0.166913515
7,16,18,58,0.158070648
7,16,18,59,0.149916053
7,16,19,0,0.140578397
7,16,19,1,0.124216934
7,16,19,2,0.118501872
7,16,19,3,0.113557766
7,16,19,4,0.105285979
7,16,19,5,0.099189715
7,16,19,6,0.100378939
7,16,19,7,0.101717784
7,16,19,8,0.100647994
7,16,19,9,0.103728941
7,16,19,10,0.107081981
7,16,19,11,0.110341272
7,16,19,12,0.111067406
7,16,19,13,0.110077099
7,16,19,14,0.11201089
7,16,19,15,0.112569907
7,16,19,16,0.112971
7,16,19,17,0.114607109
7,16,19,18,0.113003722
7,16,19,19,0.113098042
7,16,19,20,0.110311661
7,16,19,21,0.108815088
7,16,19,22,0.108311395
7,16,19,23,0.105985752
7,16,19,24,0.102096067
7,16,19,25,0.1022022
7,16,19,26,0.100201186
7,16,19,27,0.09668471
7,16,19,28,0.095688883
7,16,19,29,0.094031606
7,16,19,30,0.092861328
7,16,19,31,0.090887515
7,16,19,32,0.087548563
7,16,19,33,0.086461296
7,16,19,34,0.083501914
7,16,19,35,0.080505182
7,16,19,36,0.075586622
7,16,19,37,0.072724637
7,16,19,38,0.069443952
7,16,19,39,0.06482543
7,16,19,40,0.06334104
7,16,19,41,0.061842878
7,16,19,42,0.058696824
7,16,19,43,0.056133058
7,16,19,44,0.051460819
7,16,19,45,0.047217888
7,16,19,46,0.043376808
7,16,19,47,0.039882096
7,16,19,48,0.039266174
7,16,19,49,0.036297
7,16,19,50,0.033208661
7,16,19,51,0.027962789
7,16,19,52,0.019907266
7,16,19,53,0.016217621
7,16,19,54,0.010678094
7,16,19,55,0.007200802
7,16,19,56,0.005300122
7,16,19,57,0.000536098
7,16,19,58,-0.001202827
7,16,19,59,-0.006203741
7,16,20,0,-0.007642906
7,16,20,1,-0.009756144
7,16,20,2,-0.009186864
7,16,20,3,-0.009763646
7,16,20,4,-0.009814891
7,16,20,5,-0.010927166
7,16,20,6,-0.013648954
7,16,20,7,-0.013070112
7,16,20,8,-0.013260931
7,16,20,9,-0.011534299
7,16,20,10,-0.011151374
7,16,20,11,-0.011090957
7,16,20,12,-0.011026642
7,16,20,13,-0.013223554
7,16,20,14,-0.013097827
7,16,20,15,-0.013096195
7,16,20,16,-0.01134023
7,16,20,17,-0.011335042
7,16,20,18,-0.011914133
7,16,20,19,-0.012131914
7,16,20,20,-0.011066227
7,16,20,21,-0.013322333
7,16,20,22,-0.013177978
7,16,20,23,-0.013182451
7,16,20,24,-0.011446747
7,16,20,25,-0.01144355
7,16,20,26,-0.011065128
7,16,20,27,-0.011067523
7,16,20,28,-0.011069914
7,16,20,29,-0.013291714
7,16,20,30,-0.01318741
7,16,20,31,-0.014361634
7,16,20,32,-0.011569699
7,16,20,33,-0.011069112
7,16,20,34,-0.011067782
7,16,20,35,-0.011066453
7,16,20,36,-0.011065118
7,16,20,37,-0.013168267
7,16,20,38,-0.013090094
7,16,20,39,-0.011352907
7,16,20,40,-0.011341891
7,16,20,41,-0.010985837
7,16,20,42,-0.010978258
7,16,20,43,-0.011964379
7,16,20,44,-0.014308805
7,16,20,45,-0.013053854
7,16,20,46,-0.011351362
7,16,20,47,-0.010970539
7,16,20,48,-0.010972094
7,16,20,49,-0.01097365
7,16,20,50,-0.01097521
7,16,20,51,-0.013055299
7,16,20,52,-0.01306332
7,16,20,53,-0.011369213
7,16,20,54,-0.01098324
7,16,20,55,-0.01098324
7,16,20,56,-0.01098324
7,16,20,57,-0.012142176
7,16,20,58,-0.013242576
7,16,20,59,-0.013077864
